# GALAH DR3 ID: 131120001102089
# wv, flux
5694.886841773987 1241.5357666015625
5694.941501617432 1252.41845703125
5694.9961614608765 1249.31591796875
5695.050821304321 1242.417236328125
5695.105481147766 1255.1085205078125
5695.160140991211 1262.251220703125
5695.214800834656 1251.6456298828125
5695.269460678101 1255.8719482421875
5695.324120521545 1242.3372802734375
5695.37878036499 1213.180908203125
5695.433440208435 1220.712890625
5695.48810005188 1238.7633056640625
5695.542759895325 1263.414794921875
5695.5974197387695 1253.259521484375
5695.652079582214 1236.2718505859375
5695.706739425659 1236.666259765625
5695.761399269104 1239.9837646484375
5695.816059112549 1251.4349365234375
5695.870718955994 1260.466552734375
5695.9253787994385 1240.463134765625
5695.980038642883 1231.0443115234375
5696.034698486328 1219.1861572265625
5696.089358329773 1218.2421875
5696.144018173218 1235.01171875
5696.198678016663 1246.13916015625
5696.253337860107 1251.4276123046875
5696.307997703552 1260.2685546875
5696.362657546997 1253.998779296875
5696.417317390442 1257.0648193359375
5696.471977233887 1258.6981201171875
5696.5266370773315 1240.707763671875
5696.581296920776 1230.6270751953125
5696.635956764221 1234.5074462890625
5696.690616607666 1238.5335693359375
5696.745276451111 1230.3509521484375
5696.799936294556 1232.2928466796875
5696.8545961380005 1248.0867919921875
5696.909255981445 1260.5986328125
5696.96391582489 1247.16796875
5697.018575668335 1224.628662109375
5697.07323551178 1215.4791259765625
5697.127895355225 1217.6968994140625
5697.182555198669 1230.0364990234375
5697.237215042114 1231.4769287109375
5697.291874885559 1214.54443359375
5697.346534729004 1204.0570068359375
5697.401194572449 1197.8565673828125
5697.455854415894 1188.4554443359375
5697.510514259338 1167.8577880859375
5697.565174102783 1166.0670166015625
5697.619833946228 1160.185302734375
5697.674493789673 1159.6710205078125
5697.729153633118 1171.699462890625
5697.7838134765625 1174.168701171875
5697.838473320007 1183.5792236328125
5697.893133163452 1201.1885986328125
5697.947793006897 1224.066162109375
5698.002452850342 1246.1351318359375
5698.057112693787 1235.582275390625
5698.111772537231 1218.7396240234375
5698.166432380676 1215.3055419921875
5698.221092224121 1216.3751220703125
5698.275752067566 1220.031494140625
5698.330411911011 1227.9715576171875
5698.385071754456 1234.943115234375
5698.4397315979 1241.825439453125
5698.494391441345 1246.326416015625
5698.54905128479 1246.9747314453125
5698.603711128235 1247.2899169921875
5698.65837097168 1249.939208984375
5698.7130308151245 1235.6231689453125
5698.767690658569 1222.7193603515625
5698.822350502014 1214.4857177734375
5698.877010345459 1186.283935546875
5698.931670188904 1164.1649169921875
5698.986330032349 1179.390869140625
5699.0409898757935 1223.3236083984375
5699.095649719238 1244.2969970703125
5699.150309562683 1235.775390625
5699.204969406128 1213.819091796875
5699.259629249573 1202.8447265625
5699.314289093018 1214.315673828125
5699.368948936462 1219.541259765625
5699.423608779907 1215.751953125
5699.478268623352 1214.917236328125
5699.532928466797 1215.3995361328125
5699.587588310242 1219.8804931640625
5699.6422481536865 1230.8087158203125
5699.696907997131 1227.4736328125
5699.751567840576 1223.015380859375
5699.806227684021 1225.321044921875
5699.860887527466 1224.6265869140625
5699.915547370911 1217.8946533203125
5699.9702072143555 1196.25732421875
5700.0248670578 1160.5048828125
5700.079526901245 1137.123046875
5700.13418674469 1128.6326904296875
5700.188846588135 1143.698974609375
5700.24350643158 1145.4097900390625
5700.298166275024 1136.5185546875
5700.352826118469 1124.2542724609375
5700.407485961914 1080.900390625
5700.462145805359 1057.9747314453125
5700.516805648804 1014.5610961914062
5700.5714654922485 947.4212036132812
5700.626125335693 910.476806640625
5700.680785179138 946.681884765625
5700.735445022583 1034.023681640625
5700.790104866028 1117.4971923828125
5700.844764709473 1174.8258056640625
5700.8994245529175 1219.6851806640625
5700.954084396362 1237.590087890625
5701.008744239807 1247.3292236328125
5701.063404083252 1246.7947998046875
5701.118063926697 1235.7869873046875
5701.172723770142 1230.908203125
5701.227383613586 1229.857421875
5701.282043457031 1212.8292236328125
5701.336703300476 1218.3885498046875
5701.391363143921 1230.23681640625
5701.446022987366 1225.0931396484375
5701.500682830811 1201.042236328125
5701.555342674255 1198.8736572265625
5701.6100025177 1221.0506591796875
5701.664662361145 1221.602783203125
5701.71932220459 1193.8912353515625
5701.773982048035 1210.8209228515625
5701.8286418914795 1249.316650390625
5701.883301734924 1248.69775390625
5701.937961578369 1226.4232177734375
5701.992621421814 1227.4027099609375
5702.047281265259 1244.7015380859375
5702.101941108704 1252.1099853515625
5702.156600952148 1264.4696044921875
5702.211260795593 1261.893310546875
5702.265920639038 1235.90625
5702.320580482483 1214.005615234375
5702.375240325928 1220.86669921875
5702.429900169373 1227.44189453125
5702.484560012817 1212.6719970703125
5702.539219856262 1212.0914306640625
5702.593879699707 1197.2122802734375
5702.648539543152 1157.0426025390625
5702.703199386597 1155.310546875
5702.7578592300415 1180.4410400390625
5702.812519073486 1200.6358642578125
5702.867178916931 1221.7738037109375
5702.921838760376 1234.0743408203125
5702.976498603821 1235.8304443359375
5703.031158447266 1236.2100830078125
5703.08581829071 1246.9061279296875
5703.140478134155 1252.8642578125
5703.1951379776 1231.6190185546875
5703.249797821045 1227.732177734375
5703.30445766449 1256.7171630859375
5703.359117507935 1267.087890625
5703.413777351379 1246.6915283203125
5703.468437194824 1230.6407470703125
5703.523097038269 1254.446044921875
5703.577756881714 1255.977783203125
5703.632416725159 1263.2972412109375
5703.6870765686035 1273.6239013671875
5703.741736412048 1244.172607421875
5703.796396255493 1209.1324462890625
5703.851056098938 1216.7547607421875
5703.905715942383 1240.4920654296875
5703.960375785828 1233.6912841796875
5704.0150356292725 1215.83837890625
5704.069695472717 1214.2093505859375
5704.124355316162 1216.7210693359375
5704.179015159607 1231.60791015625
5704.233675003052 1243.1513671875
5704.288334846497 1231.7174072265625
5704.342994689941 1231.6712646484375
5704.397654533386 1257.753662109375
5704.452314376831 1231.968994140625
5704.506974220276 1181.555908203125
5704.561634063721 1192.7628173828125
5704.6162939071655 1220.7266845703125
5704.67095375061 1222.95361328125
5704.725613594055 1213.6519775390625
5704.7802734375 1198.1397705078125
5704.834933280945 1173.8790283203125
5704.88959312439 1170.5487060546875
5704.9442529678345 1164.7314453125
5704.998912811279 1122.1866455078125
5705.053572654724 1082.289794921875
5705.108232498169 1077.1981201171875
5705.162892341614 1097.7947998046875
5705.217552185059 1127.45263671875
5705.272212028503 1166.498779296875
5705.326871871948 1201.3719482421875
5705.381531715393 1204.7230224609375
5705.436191558838 1208.345458984375
5705.490851402283 1228.030029296875
5705.5455112457275 1236.5421142578125
5705.600171089172 1235.3944091796875
5705.654830932617 1245.8380126953125
5705.709490776062 1257.5079345703125
5705.764150619507 1241.3782958984375
5705.818810462952 1203.275390625
5705.8734703063965 1175.2022705078125
5705.928130149841 1156.109130859375
5705.982789993286 1151.427001953125
5706.037449836731 1150.068603515625
5706.092109680176 1137.9407958984375
5706.146769523621 1138.7760009765625
5706.201429367065 1187.216796875
5706.25608921051 1230.8616943359375
5706.310749053955 1244.8458251953125
5706.3654088974 1245.523193359375
5706.420068740845 1230.9722900390625
5706.47472858429 1216.51416015625
5706.529388427734 1234.7703857421875
5706.584048271179 1247.02783203125
5706.638708114624 1237.658447265625
5706.693367958069 1228.429931640625
5706.748027801514 1249.3038330078125
5706.8026876449585 1251.51220703125
5706.857347488403 1228.58251953125
5706.912007331848 1226.6744384765625
5706.966667175293 1222.53271484375
5707.021327018738 1198.1207275390625
5707.075986862183 1188.283935546875
5707.130646705627 1193.616455078125
5707.185306549072 1180.0250244140625
5707.239966392517 1142.02099609375
5707.294626235962 1091.0108642578125
5707.349286079407 1044.0699462890625
5707.403945922852 1015.5233154296875
5707.458605766296 1012.6710815429688
5707.513265609741 1037.0635986328125
5707.567925453186 1093.762451171875
5707.622585296631 1136.288818359375
5707.677245140076 1163.6116943359375
5707.7319049835205 1192.6732177734375
5707.786564826965 1214.9439697265625
5707.84122467041 1223.89990234375
5707.895884513855 1216.35791015625
5707.9505443573 1209.6177978515625
5708.005204200745 1218.3021240234375
5708.059864044189 1235.2750244140625
5708.114523887634 1243.9820556640625
5708.169183731079 1210.30322265625
5708.223843574524 1161.158447265625
5708.278503417969 1082.8631591796875
5708.333163261414 974.7701416015625
5708.387823104858 883.6064453125
5708.442482948303 794.9074096679688
5708.497142791748 749.1566162109375
5708.551802635193 745.759033203125
5708.606462478638 778.2938232421875
5708.6611223220825 855.850830078125
5708.715782165527 956.6511840820312
5708.770442008972 1065.4814453125
5708.825101852417 1145.110595703125
5708.879761695862 1185.522216796875
5708.934421539307 1195.7813720703125
5708.9890813827515 1215.7838134765625
5709.043741226196 1243.0780029296875
5709.098401069641 1255.3568115234375
5709.153060913086 1262.0118408203125
5709.207720756531 1251.271728515625
5709.262380599976 1238.6282958984375
5709.31704044342 1248.34814453125
5709.371700286865 1264.3118896484375
5709.42636013031 1247.998291015625
5709.481019973755 1240.544189453125
5709.5356798172 1229.76025390625
5709.5903396606445 1229.6136474609375
5709.644999504089 1247.1466064453125
5709.699659347534 1255.2264404296875
5709.754319190979 1244.1162109375
5709.808979034424 1212.6839599609375
5709.863638877869 1180.5843505859375
5709.9182987213135 1163.5052490234375
5709.972958564758 1142.05615234375
5710.027618408203 1069.0877685546875
5710.082278251648 978.2410278320312
5710.136938095093 918.8992919921875
5710.191597938538 923.86328125
5710.246257781982 976.8737182617188
5710.300917625427 1044.0775146484375
5710.355577468872 1105.8216552734375
5710.410237312317 1166.484619140625
5710.464897155762 1205.7095947265625
5710.5195569992065 1226.259033203125
5710.574216842651 1225.40185546875
5710.628876686096 1208.31298828125
5710.683536529541 1194.4222412109375
5710.738196372986 1158.644287109375
5710.792856216431 1102.7470703125
5710.8475160598755 1030.3330078125
5710.90217590332 982.4850463867188
5710.956835746765 976.580078125
5711.01149559021 978.73583984375
5711.066155433655 996.7446899414062
5711.1208152771 1039.677978515625
5711.175475120544 1069.6983642578125
5711.230134963989 1097.23046875
5711.284794807434 1130.3028564453125
5711.339454650879 1151.93212890625
5711.394114494324 1178.5728759765625
5711.448774337769 1195.8675537109375
5711.503434181213 1210.230712890625
5711.558094024658 1236.6654052734375
5711.612753868103 1235.3558349609375
5711.667413711548 1215.623779296875
5711.722073554993 1224.87744140625
5711.7767333984375 1228.0452880859375
5711.831393241882 1227.9932861328125
5711.886053085327 1226.53759765625
5711.940712928772 1229.2523193359375
5711.995372772217 1250.8702392578125
5712.050032615662 1252.8154296875
5712.104692459106 1260.4688720703125
5712.159352302551 1271.685546875
5712.214012145996 1261.4599609375
5712.268671989441 1253.89599609375
5712.323331832886 1244.7685546875
5712.377991676331 1240.197265625
5712.432651519775 1257.9090576171875
5712.48731136322 1238.865966796875
5712.541971206665 1219.658203125
5712.59663105011 1236.5338134765625
5712.651290893555 1250.794677734375
5712.7059507369995 1254.499755859375
5712.760610580444 1239.12060546875
5712.815270423889 1202.2130126953125
5712.869930267334 1186.0775146484375
5712.924590110779 1198.56103515625
5712.979249954224 1213.36669921875
5713.0339097976685 1229.56396484375
5713.088569641113 1227.981689453125
5713.143229484558 1220.073974609375
5713.197889328003 1224.7314453125
5713.252549171448 1224.971923828125
5713.307209014893 1240.590087890625
5713.361868858337 1232.2972412109375
5713.416528701782 1226.689453125
5713.471188545227 1235.2254638671875
5713.525848388672 1235.58447265625
5713.580508232117 1221.08056640625
5713.6351680755615 1202.168701171875
5713.689827919006 1199.574951171875
5713.744487762451 1204.280517578125
5713.799147605896 1198.72412109375
5713.853807449341 1198.439453125
5713.908467292786 1198.5740966796875
5713.9631271362305 1174.244140625
5714.017786979675 1143.9027099609375
5714.07244682312 1107.4500732421875
5714.127106666565 1088.828125
5714.18176651001 1102.6923828125
5714.236426353455 1124.5362548828125
5714.291086196899 1165.148681640625
5714.345746040344 1205.6470947265625
5714.400405883789 1223.7198486328125
5714.455065727234 1219.958251953125
5714.509725570679 1227.8701171875
5714.5643854141235 1238.1800537109375
5714.619045257568 1243.7056884765625
5714.673705101013 1236.11376953125
5714.728364944458 1216.1456298828125
5714.783024787903 1219.9818115234375
5714.837684631348 1233.9747314453125
5714.8923444747925 1237.535400390625
5714.947004318237 1224.705078125
5715.001664161682 1223.1573486328125
5715.056324005127 1223.0113525390625
5715.110983848572 1217.7147216796875
5715.165643692017 1231.9400634765625
5715.220303535461 1255.197998046875
5715.274963378906 1262.8021240234375
5715.329623222351 1246.198486328125
5715.384283065796 1212.128173828125
5715.438942909241 1192.5074462890625
5715.493602752686 1199.21923828125
5715.54826259613 1227.037841796875
5715.602922439575 1246.2730712890625
5715.65758228302 1227.7808837890625
5715.712242126465 1201.046875
5715.76690196991 1203.995849609375
5715.8215618133545 1198.63720703125
5715.876221656799 1201.0703125
5715.930881500244 1215.291748046875
5715.985541343689 1205.7318115234375
5716.040201187134 1208.372314453125
5716.094861030579 1230.0328369140625
5716.149520874023 1240.3585205078125
5716.204180717468 1246.898193359375
5716.258840560913 1243.967041015625
5716.313500404358 1235.850830078125
5716.368160247803 1230.393798828125
5716.422820091248 1241.9051513671875
5716.477479934692 1272.241943359375
5716.532139778137 1259.1246337890625
5716.586799621582 1230.28125
5716.641459465027 1222.1968994140625
5716.696119308472 1204.8411865234375
5716.7507791519165 1173.0076904296875
5716.805438995361 1133.7950439453125
5716.860098838806 1111.199951171875
5716.914758682251 1113.9700927734375
5716.969418525696 1090.6568603515625
5717.024078369141 1095.8326416015625
5717.078738212585 1141.015869140625
5717.13339805603 1167.51806640625
5717.188057899475 1190.482421875
5717.24271774292 1208.573486328125
5717.297377586365 1216.77685546875
5717.35203742981 1201.3216552734375
5717.406697273254 1194.022705078125
5717.461357116699 1226.0115966796875
5717.516016960144 1255.6190185546875
5717.570676803589 1243.59716796875
5717.625336647034 1202.39892578125
5717.6799964904785 1196.6917724609375
5717.734656333923 1225.6346435546875
5717.789316177368 1254.3775634765625
5717.843976020813 1251.0355224609375
5717.898635864258 1237.5703125
5717.953295707703 1225.4456787109375
5718.0079555511475 1209.9671630859375
5718.062615394592 1210.1309814453125
5718.117275238037 1212.587158203125
5718.171935081482 1199.7196044921875
5718.226594924927 1204.104736328125
5718.281254768372 1220.199951171875
5718.335914611816 1210.320068359375
5718.390574455261 1202.028076171875
5718.445234298706 1216.171875
5718.499894142151 1227.074462890625
5718.554553985596 1210.845703125
5718.6092138290405 1191.0513916015625
5718.663873672485 1203.4830322265625
5718.71853351593 1216.0384521484375
5718.773193359375 1210.0174560546875
5718.82785320282 1201.798583984375
5718.882513046265 1199.912841796875
5718.9371728897095 1205.173583984375
5718.991832733154 1191.2938232421875
5719.046492576599 1197.2005615234375
5719.101152420044 1216.3037109375
5719.155812263489 1230.0858154296875
5719.210472106934 1236.54443359375
5719.265131950378 1226.7298583984375
5719.319791793823 1212.464599609375
5719.374451637268 1206.6192626953125
5719.429111480713 1200.4263916015625
5719.483771324158 1207.086181640625
5719.5384311676025 1199.35595703125
5719.593091011047 1194.470703125
5719.647750854492 1216.4781494140625
5719.702410697937 1237.930908203125
5719.757070541382 1234.5108642578125
5719.811730384827 1237.5335693359375
5719.8663902282715 1212.689208984375
5719.921050071716 1169.8189697265625
5719.975709915161 1174.7127685546875
5720.030369758606 1191.98779296875
5720.085029602051 1192.95654296875
5720.139689445496 1203.2213134765625
5720.19434928894 1216.78515625
5720.249009132385 1214.592041015625
5720.30366897583 1208.027587890625
5720.358328819275 1205.3497314453125
5720.41298866272 1203.154052734375
5720.467648506165 1206.5350341796875
5720.522308349609 1213.9610595703125
5720.576968193054 1210.4146728515625
5720.631628036499 1207.0960693359375
5720.686287879944 1214.49072265625
5720.740947723389 1210.5291748046875
5720.7956075668335 1219.5220947265625
5720.850267410278 1228.5096435546875
5720.904927253723 1241.2763671875
5720.959587097168 1233.69970703125
5721.014246940613 1221.6011962890625
5721.068906784058 1237.5537109375
5721.123566627502 1233.2584228515625
5721.178226470947 1220.6842041015625
5721.232886314392 1219.8419189453125
5721.287546157837 1223.7447509765625
5721.342206001282 1227.669921875
5721.396865844727 1224.6568603515625
5721.451525688171 1204.912109375
5721.506185531616 1182.537841796875
5721.560845375061 1181.728759765625
5721.615505218506 1197.2159423828125
5721.670165061951 1203.50048828125
5721.7248249053955 1194.9510498046875
5721.77948474884 1212.4368896484375
5721.834144592285 1227.626708984375
5721.88880443573 1221.960205078125
5721.943464279175 1197.64599609375
5721.99812412262 1211.9779052734375
5722.052783966064 1247.54296875
5722.107443809509 1258.004638671875
5722.162103652954 1247.5516357421875
5722.216763496399 1231.34033203125
5722.271423339844 1230.15673828125
5722.326083183289 1231.658203125
5722.380743026733 1230.2120361328125
5722.435402870178 1231.2916259765625
5722.490062713623 1224.8287353515625
5722.544722557068 1216.05615234375
5722.599382400513 1218.44287109375
5722.6540422439575 1217.8985595703125
5722.708702087402 1202.07275390625
5722.763361930847 1213.694580078125
5722.818021774292 1236.2542724609375
5722.872681617737 1225.6768798828125
5722.927341461182 1228.9014892578125
5722.9820013046265 1233.30615234375
5723.036661148071 1241.866943359375
5723.091320991516 1251.8568115234375
5723.145980834961 1238.0294189453125
5723.200640678406 1214.7821044921875
5723.255300521851 1184.889404296875
5723.309960365295 1211.743896484375
5723.36462020874 1244.3839111328125
5723.419280052185 1214.98779296875
5723.47393989563 1201.151123046875
5723.528599739075 1210.9088134765625
5723.5832595825195 1218.0859375
5723.637919425964 1219.3839111328125
5723.692579269409 1214.69482421875
5723.747239112854 1225.3363037109375
5723.801898956299 1250.1669921875
5723.856558799744 1260.0830078125
5723.9112186431885 1250.55615234375
5723.965878486633 1230.1849365234375
5724.020538330078 1223.15771484375
5724.075198173523 1242.2777099609375
5724.129858016968 1258.8616943359375
5724.184517860413 1237.55419921875
5724.239177703857 1213.316162109375
5724.293837547302 1212.670166015625
5724.348497390747 1207.9154052734375
5724.403157234192 1189.494140625
5724.457817077637 1202.8814697265625
5724.5124769210815 1220.788330078125
5724.567136764526 1207.80419921875
5724.621796607971 1190.9576416015625
5724.676456451416 1183.2725830078125
5724.731116294861 1197.193115234375
5724.785776138306 1220.16162109375
5724.8404359817505 1224.197265625
5724.895095825195 1206.8779296875
5724.94975566864 1210.227783203125
5725.004415512085 1223.865234375
5725.05907535553 1220.1751708984375
5725.113735198975 1217.54345703125
5725.168395042419 1229.5850830078125
5725.223054885864 1256.69384765625
5725.277714729309 1261.010986328125
5725.332374572754 1229.622314453125
5725.387034416199 1199.699462890625
5725.441694259644 1195.9482421875
5725.496354103088 1216.8634033203125
5725.551013946533 1218.2197265625
5725.605673789978 1198.221923828125
5725.660333633423 1188.448974609375
5725.714993476868 1195.9178466796875
5725.7696533203125 1214.1888427734375
5725.824313163757 1220.1673583984375
5725.878973007202 1212.5816650390625
5725.933632850647 1175.4390869140625
5725.988292694092 1148.3255615234375
5726.042952537537 1119.527099609375
5726.097612380981 1105.33056640625
5726.152272224426 1120.3494873046875
5726.206932067871 1151.796875
5726.261591911316 1164.040283203125
5726.316251754761 1170.7275390625
5726.370911598206 1174.679931640625
5726.42557144165 1183.0177001953125
5726.480231285095 1201.0048828125
5726.53489112854 1190.5230712890625
5726.589550971985 1184.8834228515625
5726.64421081543 1193.520263671875
5726.6988706588745 1192.5147705078125
5726.753530502319 1195.3551025390625
5726.808190345764 1202.445556640625
5726.862850189209 1193.8399658203125
5726.917510032654 1194.0634765625
5726.972169876099 1209.7861328125
5727.0268297195435 1219.9698486328125
5727.081489562988 1240.36962890625
5727.136149406433 1243.62939453125
5727.190809249878 1228.020263671875
5727.245469093323 1222.8427734375
5727.300128936768 1235.4168701171875
5727.354788780212 1229.3123779296875
5727.409448623657 1216.47802734375
5727.464108467102 1202.512939453125
5727.518768310547 1199.0010986328125
5727.573428153992 1206.2054443359375
5727.6280879974365 1226.463623046875
5727.682747840881 1241.0220947265625
5727.737407684326 1223.554931640625
5727.792067527771 1216.462158203125
5727.846727371216 1196.3663330078125
5727.901387214661 1180.9586181640625
5727.9560470581055 1183.5078125
5728.01070690155 1191.6177978515625
5728.065366744995 1198.3603515625
5728.12002658844 1189.5347900390625
5728.174686431885 1191.1929931640625
5728.22934627533 1204.984130859375
5728.284006118774 1199.18310546875
5728.338665962219 1205.4031982421875
5728.393325805664 1200.80712890625
5728.447985649109 1196.9508056640625
5728.502645492554 1215.4200439453125
5728.5573053359985 1224.3472900390625
5728.611965179443 1211.0738525390625
5728.666625022888 1210.981689453125
5728.721284866333 1207.6385498046875
5728.775944709778 1199.13623046875
5728.830604553223 1206.6192626953125
5728.8852643966675 1215.3768310546875
5728.939924240112 1208.81103515625
5728.994584083557 1199.7388916015625
5729.049243927002 1171.3917236328125
5729.103903770447 1167.2733154296875
5729.158563613892 1183.2318115234375
5729.213223457336 1183.550537109375
5729.267883300781 1173.6378173828125
5729.322543144226 1172.1590576171875
5729.377202987671 1181.204345703125
5729.431862831116 1188.478271484375
5729.486522674561 1203.0675048828125
5729.541182518005 1202.61669921875
5729.59584236145 1203.6956787109375
5729.650502204895 1218.21484375
5729.70516204834 1209.6197509765625
5729.759821891785 1208.5272216796875
5729.8144817352295 1212.3858642578125
5729.869141578674 1202.8427734375
5729.923801422119 1185.2310791015625
5729.978461265564 1174.345703125
5730.033121109009 1182.0079345703125
5730.087780952454 1208.484130859375
5730.142440795898 1236.4404296875
5730.197100639343 1241.8714599609375
5730.251760482788 1214.926513671875
5730.306420326233 1191.84033203125
5730.361080169678 1183.1734619140625
5730.415740013123 1185.035888671875
5730.470399856567 1194.814453125
5730.525059700012 1211.075439453125
5730.579719543457 1195.6531982421875
5730.634379386902 1167.9627685546875
5730.689039230347 1169.05517578125
5730.7436990737915 1160.6783447265625
5730.798358917236 1143.08056640625
5730.853018760681 1148.18798828125
5730.907678604126 1169.5538330078125
5730.962338447571 1192.6275634765625
5731.016998291016 1211.716796875
5731.07165813446 1214.9482421875
5731.126317977905 1224.5399169921875
5731.18097782135 1225.08837890625
5731.235637664795 1220.9205322265625
5731.29029750824 1217.199462890625
5731.344957351685 1203.8172607421875
5731.399617195129 1192.9525146484375
5731.454277038574 1182.2340087890625
5731.508936882019 1177.892822265625
5731.563596725464 1193.7552490234375
5731.618256568909 1214.0072021484375
5731.6729164123535 1221.6785888671875
5731.727576255798 1216.94580078125
5731.782236099243 1206.486572265625
5731.836895942688 1224.20654296875
5731.891555786133 1226.240478515625
5731.946215629578 1209.18310546875
5732.0008754730225 1206.35302734375
5732.055535316467 1216.287109375
5732.110195159912 1230.8751220703125
5732.164855003357 1219.8197021484375
5732.219514846802 1212.882080078125
5732.274174690247 1210.0389404296875
5732.328834533691 1199.9620361328125
5732.383494377136 1201.156982421875
5732.438154220581 1218.0904541015625
5732.492814064026 1219.057373046875
5732.547473907471 1214.9742431640625
5732.6021337509155 1214.664306640625
5732.65679359436 1193.2501220703125
5732.711453437805 1183.8955078125
5732.76611328125 1210.65576171875
5732.820773124695 1225.103759765625
5732.87543296814 1200.30078125
5732.9300928115845 1169.8935546875
5732.984752655029 1188.4918212890625
5733.039412498474 1220.719970703125
5733.094072341919 1209.4075927734375
5733.148732185364 1206.218994140625
5733.203392028809 1223.1912841796875
5733.258051872253 1226.3427734375
5733.312711715698 1229.76953125
5733.367371559143 1223.501220703125
5733.422031402588 1206.0606689453125
5733.476691246033 1204.000732421875
5733.5313510894775 1215.6673583984375
5733.586010932922 1221.5145263671875
5733.640670776367 1207.8572998046875
5733.695330619812 1211.712158203125
5733.749990463257 1234.782470703125
5733.804650306702 1236.1090087890625
5733.8593101501465 1227.6920166015625
5733.913969993591 1202.5704345703125
5733.968629837036 1184.259033203125
5734.023289680481 1189.132080078125
5734.077949523926 1202.3736572265625
5734.132609367371 1215.3111572265625
5734.187269210815 1218.59375
5734.24192905426 1215.714111328125
5734.296588897705 1197.348876953125
5734.35124874115 1181.8023681640625
5734.405908584595 1184.4752197265625
5734.46056842804 1190.55859375
5734.515228271484 1195.1209716796875
5734.569888114929 1196.643310546875
5734.624547958374 1195.144287109375
5734.679207801819 1199.7354736328125
5734.733867645264 1189.249267578125
5734.7885274887085 1184.7078857421875
5734.843187332153 1195.1051025390625
5734.897847175598 1201.6971435546875
5734.952507019043 1210.6993408203125
5735.007166862488 1207.8494873046875
5735.061826705933 1199.052734375
5735.116486549377 1187.9827880859375
5735.171146392822 1182.482177734375
5735.225806236267 1201.930419921875
5735.280466079712 1228.182373046875
5735.335125923157 1235.7156982421875
5735.389785766602 1220.823974609375
5735.444445610046 1224.630615234375
5735.499105453491 1243.137451171875
5735.553765296936 1241.2701416015625
5735.608425140381 1215.4324951171875
5735.663084983826 1219.320068359375
5735.7177448272705 1223.0460205078125
5735.772404670715 1216.80810546875
5735.82706451416 1227.5670166015625
5735.881724357605 1209.6787109375
5735.93638420105 1200.662353515625
5735.991044044495 1209.9251708984375
5736.045703887939 1199.888427734375
5736.100363731384 1173.3995361328125
5736.155023574829 1183.0355224609375
5736.209683418274 1220.5875244140625
5736.264343261719 1230.7994384765625
5736.319003105164 1214.4393310546875
5736.373662948608 1196.6505126953125
5736.428322792053 1186.2421875
5736.482982635498 1202.5416259765625
5736.537642478943 1221.5977783203125
5736.592302322388 1211.1162109375
5736.6469621658325 1200.084716796875
5736.701622009277 1213.3634033203125
5736.756281852722 1217.7115478515625
5736.810941696167 1203.802734375
5736.865601539612 1188.8072509765625
5736.920261383057 1189.048828125
5736.9749212265015 1200.7376708984375
5737.029581069946 1209.4271240234375
5737.084240913391 1206.919189453125
5737.138900756836 1183.90771484375
5737.193560600281 1163.201171875
5737.248220443726 1168.5352783203125
5737.30288028717 1181.929931640625
5737.357540130615 1181.9227294921875
5737.41219997406 1181.1273193359375
5737.466859817505 1202.18603515625
5737.52151966095 1231.553955078125
5737.5761795043945 1231.9971923828125
5737.630839347839 1210.3055419921875
5737.685499191284 1204.88671875
5737.740159034729 1211.928955078125
5737.794818878174 1199.349365234375
5737.849478721619 1184.473876953125
5737.9041385650635 1193.1265869140625
5737.958798408508 1202.71728515625
5738.013458251953 1208.4764404296875
5738.068118095398 1198.0968017578125
5738.122777938843 1184.3341064453125
5738.177437782288 1192.276123046875
5738.232097625732 1212.0718994140625
5738.286757469177 1231.9090576171875
5738.341417312622 1216.9234619140625
5738.396077156067 1195.653564453125
5738.450736999512 1174.4237060546875
5738.5053968429565 1169.270263671875
5738.560056686401 1189.747314453125
5738.614716529846 1178.1334228515625
5738.669376373291 1167.9022216796875
5738.724036216736 1190.7109375
5738.778696060181 1206.482177734375
5738.8333559036255 1218.8121337890625
5738.88801574707 1221.42333984375
5738.942675590515 1202.1990966796875
5738.99733543396 1186.01806640625
5739.051995277405 1181.64306640625
5739.10665512085 1176.769287109375
5739.161314964294 1153.2735595703125
5739.215974807739 1157.3460693359375
5739.270634651184 1182.0858154296875
5739.325294494629 1201.290283203125
5739.379954338074 1220.1029052734375
5739.434614181519 1225.6597900390625
5739.489274024963 1205.24853515625
5739.543933868408 1197.0953369140625
5739.598593711853 1211.5828857421875
5739.653253555298 1220.0279541015625
5739.707913398743 1220.357177734375
5739.7625732421875 1219.068603515625
5739.817233085632 1189.547607421875
5739.871892929077 1177.806396484375
5739.926552772522 1188.917236328125
5739.981212615967 1192.17138671875
5740.035872459412 1179.674560546875
5740.090532302856 1186.687255859375
5740.145192146301 1202.9912109375
5740.199851989746 1206.3109130859375
5740.254511833191 1201.00732421875
5740.309171676636 1193.1259765625
5740.363831520081 1193.2493896484375
5740.418491363525 1194.134521484375
5740.47315120697 1178.9652099609375
5740.527811050415 1179.813232421875
5740.58247089386 1189.9180908203125
5740.637130737305 1208.59326171875
5740.6917905807495 1229.45361328125
5740.746450424194 1228.41796875
5740.801110267639 1206.048583984375
5740.855770111084 1187.5692138671875
5740.910429954529 1186.838134765625
5740.965089797974 1173.602294921875
5741.0197496414185 1172.591552734375
5741.074409484863 1188.3028564453125
5741.129069328308 1191.4429931640625
